y,x,street_count,junction,highway,ref,geometry
13.322243,74.7745263,3,,,,POINT (74.7745263 13.322243)
13.3231931,74.7739523,3,,,,POINT (74.7739523 13.3231931)
13.3241798,74.7722409,3,,,,POINT (74.7722409 13.3241798)
13.3248845,74.772316,3,,,,POINT (74.772316 13.3248845)
13.324149,74.7742366,1,,,,POINT (74.7742366 13.324149)
13.3239083,74.7708461,1,,,,POINT (74.7708461 13.3239083)
13.3242626,74.7674755,3,,,,POINT (74.7674755 13.3242626)
13.3238718,74.7727077,1,,,,POINT (74.7727077 13.3238718)
13.3244306,74.7727782,3,,,,POINT (74.7727782 13.3244306)
13.3279541,74.7725147,3,,,,POINT (74.7725147 13.3279541)
13.3284955,74.7673635,3,,,,POINT (74.7673635 13.3284955)
13.3302589,74.7674132,3,,,,POINT (74.7674132 13.3302589)
13.3297656,74.7682401,3,,,,POINT (74.7682401 13.3297656)
13.3302744,74.7682133,3,,,,POINT (74.7682133 13.3302744)
13.3317692,74.7698915,1,,,,POINT (74.7698915 13.3317692)
13.3315761,74.7687918,3,,,,POINT (74.7687918 13.3315761)
13.3324738,74.7674723,4,,,,POINT (74.7674723 13.3324738)
13.3342757,74.7661003,1,,,,POINT (74.7661003 13.3342757)
13.3324634,74.7679716,3,,,,POINT (74.7679716 13.3324634)
13.3331764,74.7679605,3,,,,POINT (74.7679605 13.3331764)
13.3333142,74.7669196,1,,,,POINT (74.7669196 13.3333142)
13.3328548,74.7674637,3,,,,POINT (74.7674637 13.3328548)
13.3338475,74.7654887,1,,,,POINT (74.7654887 13.3338475)
13.3348677,74.7637441,1,,,,POINT (74.7637441 13.3348677)
13.3324547,74.7670347,3,,,,POINT (74.7670347 13.3324547)
13.3309328,74.7665924,3,,,,POINT (74.7665924 13.3309328)
13.3348435,74.7673608,3,,,,POINT (74.7673608 13.3348435)
13.3355283,74.7667585,1,,,,POINT (74.7667585 13.3355283)
13.3360138,74.7671909,3,,,,POINT (74.7671909 13.3360138)
13.3311939,74.7729781,1,,,,POINT (74.7729781 13.3311939)
13.3279174,74.7757777,1,,,,POINT (74.7757777 13.3279174)
13.3283796,74.7783506,3,,,,POINT (74.7783506 13.3283796)
13.3359555,74.7830825,3,,,,POINT (74.7830825 13.3359555)
13.3346189,74.7836245,3,,,,POINT (74.7836245 13.3346189)
13.3265992,74.7661874,3,,,,POINT (74.7661874 13.3265992)
13.3266957,74.7653352,4,,,,POINT (74.7653352 13.3266957)
13.3263853,74.7661813,3,,,,POINT (74.7661813 13.3263853)
13.3266088,74.7647788,1,,,,POINT (74.7647788 13.3266088)
13.3412505,74.7692419,1,,,,POINT (74.7692419 13.3412505)
13.3412961,74.7700792,3,,,,POINT (74.7700792 13.3412961)
13.3401685,74.7773319,3,,,,POINT (74.7773319 13.3401685)
13.340607,74.7787213,3,,,,POINT (74.7787213 13.340607)
13.3410244,74.7777496,1,,,,POINT (74.7777496 13.3410244)
13.3407636,74.7816557,3,,,,POINT (74.7816557 13.3407636)
13.3403668,74.7815892,3,,,,POINT (74.7815892 13.3403668)
13.3402259,74.7806739,1,,,,POINT (74.7806739 13.3402259)
13.3398918,74.7815556,3,,,,POINT (74.7815556 13.3398918)
13.3398082,74.7810119,1,,,,POINT (74.7810119 13.3398082)
13.3403463,74.7820622,1,,,,POINT (74.7820622 13.3403463)
13.3402371,74.78158,3,,,,POINT (74.78158 13.3402371)
13.3377617,74.7807598,1,,,,POINT (74.7807598 13.3377617)
13.3367437,74.7836053,3,,,,POINT (74.7836053 13.3367437)
13.3364277,74.7846599,3,,,,POINT (74.7846599 13.3364277)
13.3356967,74.7844131,3,,,,POINT (74.7844131 13.3356967)
13.336071,74.7845417,3,,,,POINT (74.7845417 13.336071)
13.336836,74.7847984,3,,,,POINT (74.7847984 13.336836)
13.3358465,74.7839462,3,,,,POINT (74.7839462 13.3358465)
13.3363268,74.7837692,3,,,,POINT (74.7837692 13.3363268)
13.3352044,74.7842198,3,,,,POINT (74.7842198 13.3352044)
13.3348973,74.7843219,3,,,,POINT (74.7843219 13.3348973)
13.375125,74.7317323,3,,,,POINT (74.7317323 13.375125)
13.3733895,74.7314797,1,,,,POINT (74.7314797 13.3733895)
13.3425887,74.7149196,3,,,,POINT (74.7149196 13.3425887)
13.3432555,74.7177299,3,,,,POINT (74.7177299 13.3432555)
13.3417073,74.7138546,1,,,,POINT (74.7138546 13.3417073)
13.3417886,74.7150081,3,,,,POINT (74.7150081 13.3417886)
13.342162,74.716054,1,,,,POINT (74.716054 13.342162)
13.3404654,74.7165283,3,,,,POINT (74.7165283 13.3404654)
13.3400897,74.716475,3,,,,POINT (74.716475 13.3400897)
13.3393359,74.7164532,3,,,,POINT (74.7164532 13.3393359)
13.3380105,74.7165626,3,,,,POINT (74.7165626 13.3380105)
13.3358275,74.7170319,3,,,,POINT (74.7170319 13.3358275)
13.3355957,74.7170829,3,,,,POINT (74.7170829 13.3355957)
13.3350324,74.7170236,1,,,,POINT (74.7170236 13.3350324)
13.3369923,74.7149049,3,,,,POINT (74.7149049 13.3369923)
13.3376715,74.71528,3,,,,POINT (74.71528 13.3376715)
13.3380538,74.7151662,3,,,,POINT (74.7151662 13.3380538)
13.3383145,74.7151894,1,,,,POINT (74.7151894 13.3383145)
13.3364064,74.7137955,1,,,,POINT (74.7137955 13.3364064)
13.338281,74.7136395,3,,,,POINT (74.7136395 13.338281)
13.3377823,74.7120531,1,,,,POINT (74.7120531 13.3377823)
13.3354544,74.7154145,1,,,,POINT (74.7154145 13.3354544)
13.3379105,74.71856,3,,,,POINT (74.71856 13.3379105)
13.3373543,74.7174864,3,,,,POINT (74.7174864 13.3373543)
13.341012,74.7191355,3,,,,POINT (74.7191355 13.341012)
13.3401742,74.717694,1,,,,POINT (74.717694 13.3401742)
13.3388065,74.7156774,1,,,,POINT (74.7156774 13.3388065)
13.3373018,74.7169412,3,,,,POINT (74.7169412 13.3373018)
13.3372979,74.7168762,3,,,,POINT (74.7168762 13.3372979)
13.3352168,74.7175951,1,,,,POINT (74.7175951 13.3352168)
13.3363795,74.7147664,3,,,,POINT (74.7147664 13.3363795)
13.3355033,74.7148506,1,,,,POINT (74.7148506 13.3355033)
13.3404241,74.7161994,3,,,,POINT (74.7161994 13.3404241)
13.3412524,74.7171335,1,,,,POINT (74.7171335 13.3412524)
13.3427091,74.7178509,3,,,,POINT (74.7178509 13.3427091)
13.3417011,74.716907,1,,,,POINT (74.716907 13.3417011)
13.3417166,74.7172546,3,,,,POINT (74.7172546 13.3417166)
13.2345509,74.8074974,3,,,,POINT (74.8074974 13.2345509)
13.2373135,74.8107312,1,,,,POINT (74.8107312 13.2373135)
13.2329539,74.817795,3,,,,POINT (74.817795 13.2329539)
13.2337598,74.819543,1,,,,POINT (74.819543 13.2337598)
13.234715,74.81922,3,,,,POINT (74.81922 13.234715)
13.2393819,74.8255205,1,,,,POINT (74.8255205 13.2393819)
13.2384471,74.8243511,3,,,,POINT (74.8243511 13.2384471)
13.236191,74.823348,3,,,,POINT (74.823348 13.236191)
13.239032,74.825837,1,,,,POINT (74.825837 13.239032)
13.2374392,74.8293132,1,,,,POINT (74.8293132 13.2374392)
13.2344753,74.8296528,3,,,,POINT (74.8296528 13.2344753)
13.2360834,74.8268251,1,,,,POINT (74.8268251 13.2360834)
13.2391962,74.822863,1,,,,POINT (74.822863 13.2391962)
13.2403471,74.8213767,3,,,,POINT (74.8213767 13.2403471)
13.2411878,74.8182681,3,,,,POINT (74.8182681 13.2411878)
13.2403363,74.8207402,3,,,,POINT (74.8207402 13.2403363)
13.242724,74.8213042,1,,,,POINT (74.8213042 13.242724)
13.241674,74.8087833,3,,,,POINT (74.8087833 13.241674)
13.2399877,74.8088537,1,,,,POINT (74.8088537 13.2399877)
13.2373917,74.8049751,3,,,,POINT (74.8049751 13.2373917)
13.2397113,74.8065047,3,,,,POINT (74.8065047 13.2397113)
13.2423732,74.8075273,1,,,,POINT (74.8075273 13.2423732)
13.2430237,74.8114922,3,,,,POINT (74.8114922 13.2430237)
13.2428591,74.8129238,3,,,,POINT (74.8129238 13.2428591)
13.2492134,74.8120598,3,,,,POINT (74.8120598 13.2492134)
13.2453235,74.8117125,3,,,,POINT (74.8117125 13.2453235)
13.2516779,74.8145932,3,,,,POINT (74.8145932 13.2516779)
13.2537142,74.8159021,3,,,,POINT (74.8159021 13.2537142)
13.2505762,74.810865,1,,,,POINT (74.810865 13.2505762)
13.2535136,74.8168482,1,,,,POINT (74.8168482 13.2535136)
13.246979,74.8071635,3,,,,POINT (74.8071635 13.246979)
13.2458604,74.807693,1,,,,POINT (74.807693 13.2458604)
13.2470727,74.8083435,1,,,,POINT (74.8083435 13.2470727)
13.2547846,74.8095828,3,,,,POINT (74.8095828 13.2547846)
13.2555495,74.8098793,1,,,,POINT (74.8098793 13.2555495)
13.253461,74.8128417,3,,,,POINT (74.8128417 13.253461)
13.2537351,74.8130751,3,,,,POINT (74.8130751 13.2537351)
13.2549047,74.8132467,1,,,,POINT (74.8132467 13.2549047)
13.2554442,74.8087289,3,,,,POINT (74.8087289 13.2554442)
13.252081,74.8076034,1,,,,POINT (74.8076034 13.252081)
13.2551397,74.821288,3,,,,POINT (74.821288 13.2551397)
13.2544765,74.8215562,1,,,,POINT (74.8215562 13.2544765)
13.2557077,74.8221334,3,,,,POINT (74.8221334 13.2557077)
13.2550102,74.8231882,3,,,,POINT (74.8231882 13.2550102)
13.2551814,74.8228009,3,,,,POINT (74.8228009 13.2551814)
13.249312,74.826601,3,,,,POINT (74.826601 13.249312)
13.2474126,74.8267973,3,,,,POINT (74.8267973 13.2474126)
13.2480549,74.8266309,3,,,,POINT (74.8266309 13.2480549)
13.2504625,74.8260891,1,,,,POINT (74.8260891 13.2504625)
13.2498589,74.8232274,1,,,,POINT (74.8232274 13.2498589)
13.2505762,74.8234232,3,,,,POINT (74.8234232 13.2505762)
13.2331016,74.82787,3,,,,POINT (74.82787 13.2331016)
13.2439169,74.825155,3,,,,POINT (74.825155 13.2439169)
13.2450048,74.8234133,3,,,,POINT (74.8234133 13.2450048)
13.2463403,74.8178637,1,,,,POINT (74.8178637 13.2463403)
13.2454735,74.8193175,3,,,,POINT (74.8193175 13.2454735)
13.2557168,74.8232162,1,,,,POINT (74.8232162 13.2557168)
13.2471741,74.8189279,1,,,,POINT (74.8189279 13.2471741)
13.2461466,74.8197816,3,,,,POINT (74.8197816 13.2461466)
13.3295666,74.7658857,3,,,,POINT (74.7658857 13.3295666)
13.3296586,74.7669251,3,,,,POINT (74.7669251 13.3296586)
13.3390442,74.7682028,1,,,,POINT (74.7682028 13.3390442)
13.3375161,74.7668131,3,,,,POINT (74.7668131 13.3375161)
13.3384286,74.7682771,3,,,,POINT (74.7682771 13.3384286)
13.3377339,74.7681366,1,,,,POINT (74.7681366 13.3377339)
13.342141,74.7632394,1,,,,POINT (74.7632394 13.342141)
13.3426897,74.7632877,3,,,,POINT (74.7632877 13.3426897)
13.3426376,74.7627618,3,,,,POINT (74.7627618 13.3426376)
13.3426436,74.7619848,1,,,,POINT (74.7619848 13.3426436)
13.322495,74.7686853,1,,,,POINT (74.7686853 13.322495)
13.3213011,74.7689202,3,,,,POINT (74.7689202 13.3213011)
13.3209462,74.7666732,3,,,,POINT (74.7666732 13.3209462)
13.3223291,74.7666463,1,,,,POINT (74.7666463 13.3223291)
13.3208824,74.7651174,3,,,,POINT (74.7651174 13.3208824)
13.3223224,74.7652322,1,,,,POINT (74.7652322 13.3223224)
13.3218986,74.7629711,1,,,,POINT (74.7629711 13.3218986)
13.3247743,74.7667931,3,,,,POINT (74.7667931 13.3247743)
13.3387328,74.7666233,3,,,,POINT (74.7666233 13.3387328)
13.3386412,74.7654677,1,,,,POINT (74.7654677 13.3386412)
13.2538829,74.8020464,3,,,,POINT (74.8020464 13.2538829)
13.1422944,74.8677495,4,,,,POINT (74.8677495 13.1422944)
13.1428407,74.8580477,3,,,,POINT (74.8580477 13.1428407)
13.1511695,74.8521629,3,,,,POINT (74.8521629 13.1511695)
13.1485621,74.8522406,3,,,,POINT (74.8522406 13.1485621)
13.1479012,74.851031,1,,,,POINT (74.851031 13.1479012)
13.334269,74.7768267,3,,,,POINT (74.7768267 13.334269)
13.3347558,74.7731999,3,,,,POINT (74.7731999 13.3347558)
13.3268394,74.7776678,1,,,,POINT (74.7776678 13.3268394)
13.3269818,74.7782672,3,,,,POINT (74.7782672 13.3269818)
13.3271905,74.7790043,3,,,,POINT (74.7790043 13.3271905)
13.3234447,74.7774387,1,,,,POINT (74.7774387 13.3234447)
13.3219646,74.7758523,1,,,,POINT (74.7758523 13.3219646)
13.3219806,74.775378,3,,,,POINT (74.775378 13.3219806)
13.3264276,74.7779817,1,,,,POINT (74.7779817 13.3264276)
13.3346902,74.7829452,3,,,,POINT (74.7829452 13.3346902)
13.3316964,74.7800084,1,,,,POINT (74.7800084 13.3316964)
13.3317794,74.7806668,3,,,,POINT (74.7806668 13.3317794)
13.3311794,74.7826909,3,,,,POINT (74.7826909 13.3311794)
13.3403347,74.7795304,1,,,,POINT (74.7795304 13.3403347)
13.340715,74.7803454,3,,,,POINT (74.7803454 13.340715)
13.3440107,74.8590644,1,,,,POINT (74.8590644 13.3440107)
13.3500739,74.8656768,3,,,,POINT (74.8656768 13.3500739)
13.3493837,74.8653755,1,,,,POINT (74.8653755 13.3493837)
13.3459496,74.8663675,1,,,,POINT (74.8663675 13.3459496)
13.3467136,74.8644495,3,,,,POINT (74.8644495 13.3467136)
13.347094,74.86662,3,,,,POINT (74.86662 13.347094)
13.3463484,74.8615321,1,,,,POINT (74.8615321 13.3463484)
13.3460685,74.8656073,1,,,,POINT (74.8656073 13.3460685)
13.3528381,74.8689808,1,,,,POINT (74.8689808 13.3528381)
13.3529246,74.8673856,3,,,,POINT (74.8673856 13.3529246)
13.3556172,74.8609467,1,,,,POINT (74.8609467 13.3556172)
13.3562281,74.8622987,3,,,,POINT (74.8622987 13.3562281)
13.3544018,74.8567899,3,,,,POINT (74.8567899 13.3544018)
13.3536866,74.8556943,3,,,,POINT (74.8556943 13.3536866)
13.3566433,74.8565948,1,,,,POINT (74.8565948 13.3566433)
13.35662,74.8552385,1,,,,POINT (74.8552385 13.35662)
13.3566197,74.8545012,3,,,,POINT (74.8545012 13.3566197)
13.3571132,74.8617346,3,,,,POINT (74.8617346 13.3571132)
13.3603933,74.8572197,1,,,,POINT (74.8572197 13.3603933)
13.3610041,74.8581829,3,,,,POINT (74.8581829 13.3610041)
13.354491,74.8535776,1,,,,POINT (74.8535776 13.354491)
13.3514761,74.8561213,3,,,,POINT (74.8561213 13.3514761)
13.3510232,74.8545447,1,,,,POINT (74.8545447 13.3510232)
13.275613,74.7246688,3,,,,POINT (74.7246688 13.275613)
13.2758012,74.7256408,1,,,,POINT (74.7256408 13.2758012)
13.2709386,74.7265204,3,,,,POINT (74.7265204 13.2709386)
13.2709966,74.7270725,1,,,,POINT (74.7270725 13.2709966)
13.2645188,74.7302074,1,,,,POINT (74.7302074 13.2645188)
13.2644503,74.728573,1,,,,POINT (74.728573 13.2644503)
13.2643531,74.7295427,3,,,,POINT (74.7295427 13.2643531)
13.2651298,74.7293027,3,,,,POINT (74.7293027 13.2651298)
13.2651374,74.7284323,1,,,,POINT (74.7284323 13.2651374)
13.2694287,74.7370091,1,,,,POINT (74.7370091 13.2694287)
13.2704348,74.7360437,3,,,,POINT (74.7360437 13.2704348)
13.2698957,74.7366346,1,,,,POINT (74.7366346 13.2698957)
13.3596657,74.8528413,1,,,,POINT (74.8528413 13.3596657)
13.3582663,74.853564,3,,,,POINT (74.853564 13.3582663)
13.3590474,74.8539171,1,,,,POINT (74.8539171 13.3590474)
13.3573913,74.8640392,1,,,,POINT (74.8640392 13.3573913)
13.3554847,74.8653033,3,,,,POINT (74.8653033 13.3554847)
13.3599076,74.8707097,3,,,,POINT (74.8707097 13.3599076)
13.3603138,74.8704771,1,,,,POINT (74.8704771 13.3603138)
13.3598276,74.8702529,1,,,,POINT (74.8702529 13.3598276)
13.3600638,74.8703687,3,,,,POINT (74.8703687 13.3600638)
13.362354,74.8710803,1,,,,POINT (74.8710803 13.362354)
13.3619611,74.8715481,3,,,,POINT (74.8715481 13.3619611)
13.3530647,74.8721444,1,,,,POINT (74.8721444 13.3530647)
13.3251821,74.7723373,3,,,,POINT (74.7723373 13.3251821)
13.3259796,74.7748541,1,,,,POINT (74.7748541 13.3259796)
13.3261792,74.7734321,3,,,,POINT (74.7734321 13.3261792)
13.3254492,74.7730893,3,,,,POINT (74.7730893 13.3254492)
13.32608,74.773754,1,,,,POINT (74.773754 13.32608)
13.3278288,74.7732014,1,,,,POINT (74.7732014 13.3278288)
13.3283064,74.7708145,1,,,,POINT (74.7708145 13.3283064)
13.3290817,74.7737111,1,,,,POINT (74.7737111 13.3290817)
13.3297189,74.772475,1,,,,POINT (74.772475 13.3297189)
13.3288416,74.7726274,3,,,,POINT (74.7726274 13.3288416)
13.3227603,74.767643,1,,,,POINT (74.767643 13.3227603)
13.3234044,74.7685424,3,,,,POINT (74.7685424 13.3234044)
13.3258491,74.7695567,1,,,,POINT (74.7695567 13.3258491)
13.3252399,74.7695404,3,,,,POINT (74.7695404 13.3252399)
13.3245883,74.7694428,3,,,,POINT (74.7694428 13.3245883)
13.3252142,74.7705637,1,,,,POINT (74.7705637 13.3252142)
13.3213653,74.7730239,1,,,,POINT (74.7730239 13.3213653)
13.3230729,74.7727219,3,,,,POINT (74.7727219 13.3230729)
13.3259746,74.7667922,1,,,,POINT (74.7667922 13.3259746)
13.330675,74.7635353,3,,,,POINT (74.7635353 13.330675)
13.3306476,74.7648403,1,,,,POINT (74.7648403 13.3306476)
13.3332354,74.768653,1,,,,POINT (74.768653 13.3332354)
13.3698227,74.7279546,4,,,,POINT (74.7279546 13.3698227)
13.3694063,74.7292569,3,,,,POINT (74.7292569 13.3694063)
13.3680271,74.7289328,1,,,,POINT (74.7289328 13.3680271)
13.232791,74.808313,3,,,,POINT (74.808313 13.232791)
13.2317792,74.8070872,3,,,,POINT (74.8070872 13.2317792)
13.2308239,74.8083195,1,,,,POINT (74.8083195 13.2308239)
13.231639,74.8088912,3,,,,POINT (74.8088912 13.231639)
13.2336745,74.8089133,1,,,,POINT (74.8089133 13.2336745)
13.2334407,74.8080478,3,,,,POINT (74.8080478 13.2334407)
13.2328125,74.8117876,3,,,,POINT (74.8117876 13.2328125)
13.2341073,74.8121304,1,,,,POINT (74.8121304 13.2341073)
13.2334163,74.8151293,1,,,,POINT (74.8151293 13.2334163)
13.3311894,74.7744287,1,,,,POINT (74.7744287 13.3311894)
13.3320247,74.7745236,3,,,,POINT (74.7745236 13.3320247)
13.3414842,74.7773044,1,,,,POINT (74.7773044 13.3414842)
13.2287243,74.8135418,3,,,,POINT (74.8135418 13.2287243)
13.2297307,74.8138368,1,,,,POINT (74.8138368 13.2297307)
13.2308769,74.8184126,3,,,,POINT (74.8184126 13.2308769)
13.2312372,74.8179588,3,,,,POINT (74.8179588 13.2312372)
13.2296034,74.8163205,3,,,,POINT (74.8163205 13.2296034)
13.2280805,74.8162132,1,,,,POINT (74.8162132 13.2280805)
13.226989,74.815591,1,,,,POINT (74.815591 13.226989)
13.2290213,74.8144644,3,,,,POINT (74.8144644 13.2290213)
13.2291345,74.8169381,3,,,,POINT (74.8169381 13.2291345)
13.2282014,74.8173687,1,,,,POINT (74.8173687 13.2282014)
13.2304634,74.817412,3,,,,POINT (74.817412 13.2304634)
13.2293583,74.8167186,3,,,,POINT (74.8167186 13.2293583)
13.2303875,74.8192493,1,,,,POINT (74.8192493 13.2303875)
13.2312823,74.8193822,1,,,,POINT (74.8193822 13.2312823)
13.2243059,74.8249251,3,,,,POINT (74.8249251 13.2243059)
13.2319056,74.8266511,3,,,,POINT (74.8266511 13.2319056)
13.2325261,74.8263965,3,,,,POINT (74.8263965 13.2325261)
13.2328507,74.8241776,1,,,,POINT (74.8241776 13.2328507)
13.2334408,74.8262357,1,,,,POINT (74.8262357 13.2334408)
13.2312054,74.8262882,3,,,,POINT (74.8262882 13.2312054)
13.2298908,74.8290631,1,,,,POINT (74.8290631 13.2298908)
13.2259289,74.8138837,3,,,,POINT (74.8138837 13.2259289)
13.2265616,74.8156587,1,,,,POINT (74.8156587 13.2265616)
13.2261955,74.8156766,1,,,,POINT (74.8156766 13.2261955)
13.2248819,74.8150776,3,,,,POINT (74.8150776 13.2248819)
13.2219587,74.8188991,1,,,,POINT (74.8188991 13.2219587)
13.2216799,74.8179529,3,,,,POINT (74.8179529 13.2216799)
13.2213706,74.8195499,3,,,,POINT (74.8195499 13.2213706)
13.2222011,74.8201562,1,,,,POINT (74.8201562 13.2222011)
13.2212155,74.820579,1,,,,POINT (74.820579 13.2212155)
13.2184925,74.8252362,3,,,,POINT (74.8252362 13.2184925)
13.2195163,74.8237392,1,,,,POINT (74.8237392 13.2195163)
13.2185324,74.8240383,3,,,,POINT (74.8240383 13.2185324)
13.218621,74.8233669,1,,,,POINT (74.8233669 13.218621)
13.2168343,74.8250587,3,,,,POINT (74.8250587 13.2168343)
13.2184644,74.824259,3,,,,POINT (74.824259 13.2184644)
13.2173157,74.8240983,3,,,,POINT (74.8240983 13.2173157)
13.2155681,74.8239005,3,,,,POINT (74.8239005 13.2155681)
13.2162314,74.822611,1,,,,POINT (74.822611 13.2162314)
13.2147588,74.823882,3,,,,POINT (74.823882 13.2147588)
13.2156801,74.8267232,3,,,,POINT (74.8267232 13.2156801)
13.2123861,74.8207171,1,,,,POINT (74.8207171 13.2123861)
13.2118734,74.8242455,3,,,,POINT (74.8242455 13.2118734)
13.2126154,74.822913,3,,,,POINT (74.822913 13.2126154)
13.2160718,74.8231309,1,,,,POINT (74.8231309 13.2160718)
13.2160049,74.8238499,3,,,,POINT (74.8238499 13.2160049)
13.2149852,74.8207158,1,,,,POINT (74.8207158 13.2149852)
13.2135198,74.8236852,3,,,,POINT (74.8236852 13.2135198)
13.2130747,74.8218253,1,,,,POINT (74.8218253 13.2130747)
13.2140214,74.8225616,3,,,,POINT (74.8225616 13.2140214)
13.2159557,74.81241,3,,,,POINT (74.81241 13.2159557)
13.2167848,74.8130902,3,,,,POINT (74.8130902 13.2167848)
13.2174271,74.8119808,1,,,,POINT (74.8119808 13.2174271)
13.2162731,74.8127599,3,,,,POINT (74.8127599 13.2162731)
13.2149022,74.8160203,1,,,,POINT (74.8160203 13.2149022)
13.219572,74.8105163,3,,,,POINT (74.8105163 13.219572)
13.2181216,74.8139852,3,,,,POINT (74.8139852 13.2181216)
13.2192603,74.8159186,3,,,,POINT (74.8159186 13.2192603)
13.2180538,74.8158971,1,,,,POINT (74.8158971 13.2180538)
13.2171345,74.8192709,1,,,,POINT (74.8192709 13.2171345)
13.2199647,74.8163303,1,,,,POINT (74.8163303 13.2199647)
13.2236833,74.8160618,3,,,,POINT (74.8160618 13.2236833)
13.2214733,74.8154183,1,,,,POINT (74.8154183 13.2214733)
13.2267279,74.8097545,1,,,,POINT (74.8097545 13.2267279)
13.226101,74.8114568,3,,,,POINT (74.8114568 13.226101)
13.2267018,74.8134471,3,,,,POINT (74.8134471 13.2267018)
13.2240541,74.8112673,3,,,,POINT (74.8112673 13.2240541)
13.2248934,74.8150652,3,,,,POINT (74.8150652 13.2248934)
13.2308858,74.8106771,3,,,,POINT (74.8106771 13.2308858)
13.2143339,74.8121683,1,,,,POINT (74.8121683 13.2143339)
13.2156447,74.8123721,3,,,,POINT (74.8123721 13.2156447)
13.2157948,74.8122198,3,,,,POINT (74.8122198 13.2157948)
13.2141564,74.8285135,3,,,,POINT (74.8285135 13.2141564)
13.2136432,74.8112145,3,,,,POINT (74.8112145 13.2136432)
13.2230875,74.8172605,1,,,,POINT (74.8172605 13.2230875)
13.2227938,74.8167576,3,,,,POINT (74.8167576 13.2227938)
13.2286764,74.8174321,1,,,,POINT (74.8174321 13.2286764)
13.3209734,74.715346,1,,,,POINT (74.715346 13.3209734)
13.3216427,74.714506,3,,,,POINT (74.714506 13.3216427)
13.3217367,74.7150564,1,,,,POINT (74.7150564 13.3217367)
13.3231959,74.7149885,1,,,,POINT (74.7149885 13.3231959)
13.3231549,74.7140244,3,,,,POINT (74.7140244 13.3231549)
13.3257035,74.7138567,1,,,,POINT (74.7138567 13.3257035)
13.3255072,74.7131814,3,,,,POINT (74.7131814 13.3255072)
13.3290789,74.7118145,3,,,,POINT (74.7118145 13.3290789)
13.3292541,74.7123006,1,,,,POINT (74.7123006 13.3292541)
13.3312732,74.7107008,3,,,,POINT (74.7107008 13.3312732)
13.330968,74.7109299,3,,,,POINT (74.7109299 13.330968)
13.3310247,74.7121014,1,,,,POINT (74.7121014 13.3310247)
13.3306917,74.7111084,3,,,,POINT (74.7111084 13.3306917)
13.333398,74.7152216,1,,,,POINT (74.7152216 13.333398)
13.3324657,74.7158265,3,,,,POINT (74.7158265 13.3324657)
13.3486512,74.7033072,4,,,,POINT (74.7033072 13.3486512)
13.2756236,74.8059082,1,,,,POINT (74.8059082 13.2756236)
13.2775006,74.805176,1,,,,POINT (74.805176 13.2775006)
13.2821969,74.8076141,1,,,,POINT (74.8076141 13.2821969)
13.3552003,74.8581282,1,,,,POINT (74.8581282 13.3552003)
13.1692813,74.8590723,3,,,,POINT (74.8590723 13.1692813)
13.1700413,74.8602658,3,,,,POINT (74.8602658 13.1700413)
13.1627677,74.8647639,1,,,,POINT (74.8647639 13.1627677)
13.1634953,74.864549,3,,,,POINT (74.864549 13.1634953)
13.162833,74.868224,1,,,,POINT (74.868224 13.162833)
13.1639848,74.8674461,3,,,,POINT (74.8674461 13.1639848)
13.1557734,74.8638815,1,,,,POINT (74.8638815 13.1557734)
13.154013,74.8637286,1,,,,POINT (74.8637286 13.154013)
13.1466084,74.86673,1,,,,POINT (74.86673 13.1466084)
13.1467442,74.8744199,1,,,,POINT (74.8744199 13.1467442)
13.1525582,74.8735589,1,,,,POINT (74.8735589 13.1525582)
13.1576957,74.872427,1,,,,POINT (74.872427 13.1576957)
13.1586359,74.8658958,1,,,,POINT (74.8658958 13.1586359)
13.1610936,74.8688275,1,,,,POINT (74.8688275 13.1610936)
13.1666069,74.8742348,1,,,,POINT (74.8742348 13.1666069)
13.1665055,74.8736179,3,,,,POINT (74.8736179 13.1665055)
13.1661682,74.8750395,1,,,,POINT (74.8750395 13.1661682)
13.1658216,74.8733414,3,,,,POINT (74.8733414 13.1658216)
13.1645881,74.8732397,1,,,,POINT (74.8732397 13.1645881)
13.1689035,74.8726845,3,,,,POINT (74.8726845 13.1689035)
13.1670446,74.8698313,3,,,,POINT (74.8698313 13.1670446)
13.1669909,74.8628569,1,,,,POINT (74.8628569 13.1669909)
13.1671293,74.863329,3,,,,POINT (74.863329 13.1671293)
13.1672102,74.8639539,1,,,,POINT (74.8639539 13.1672102)
13.1670776,74.8633471,3,,,,POINT (74.8633471 13.1670776)
13.1673356,74.8632565,1,,,,POINT (74.8632565 13.1673356)
13.1684482,74.8577177,3,,,,POINT (74.8577177 13.1684482)
13.1628879,74.8592573,1,,,,POINT (74.8592573 13.1628879)
13.1612086,74.8566783,3,,,,POINT (74.8566783 13.1612086)
13.1607279,74.8562908,3,,,,POINT (74.8562908 13.1607279)
13.1610539,74.8564405,3,,,,POINT (74.8564405 13.1610539)
13.1594508,74.8554352,3,,,,POINT (74.8554352 13.1594508)
13.160169,74.8551992,1,,,,POINT (74.8551992 13.160169)
13.1596754,74.8559904,1,,,,POINT (74.8559904 13.1596754)
13.1592928,74.8553306,3,,,,POINT (74.8553306 13.1592928)
13.1592301,74.8554218,3,,,,POINT (74.8554218 13.1592301)
13.1539529,74.853614,1,,,,POINT (74.853614 13.1539529)
13.1461957,74.8545876,1,,,,POINT (74.8545876 13.1461957)
